URI|Notation|Label|Parent|Beschreibung|Anmerkung|Applikationsschema|Thema|Status
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_5_13_Reeds|2_5_13_Reeds|Schilf|nicht verholzt|Schilf kommt in größerem Ausmaß z.B. im Schilfgürtel des Neusiedler Sees vor und ist spektral eindeutig von anderen Klassen zu unterscheiden. Kleinsträumig ist Schilf mit Wasserflächen assoziiert (MVU = 500 m²)|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_3_7_1_Snow|1_3_7_1_Snow|Schnee|Schnee und Eis|Die Schneebedeckung ist naturgemäß in erster Linie vom Zeitpunkt der Aufnahme mittels Fernerkundungsdaten abhängig. Jedoch stellt sie sowohl in Luft- als auch in Satellitenbildern eine relativ einfach zu differenzierende Landbedeckungsklasse dar. Schnee überdeckt eine andere Landbedeckungsklasse, die aber zum Zeitpunkt der Aufnahme eben nicht feststellbar ist, sofern keine Information aus einer Vorperiode zur Verfügung steht. Vielfach befinden sich auch Eisflächen (Gletscher) unter dem Schnee.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_3_7_SnowIce|1_3_7_SnowIce|Schnee und Eis|Wasser|Snow and Ice (solid aggregated water)|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_2_4_Screes|1_2_4_Screes|Schotter|nicht befestigte Fläche|Schutt und Sand: Lockersedimente wie Schuttfluren, Geröllfelder, Schotterflächen und sandige Bereiche bis hin zu Geröll (bis ca. max. 2 m Durchmesser) ohne erkennbare Beimischung von Humus. Der Vegetationsanteil beträgt maximal 10%.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_3_Water|1_3_Water|Wasser|nicht vegetationsbedeckt|Die Landbedeckung Wasser wird nach ihren Aggregatzuständen unterschieden.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_3_6_SurfaceWater|1_3_6_SurfaceWater|Wasseroberfläche|Wasser|Offene Wasserflächen von stehenden und fließenden Gewässern. Bei teilweise überschirmten Gewässern (kleinere Bachläufe) wird nur die tatsächliche luftbildsichtbare Wasserfläche ausgewiesen - es sei denn, daß Laserscanning Daten eine leichte und automatisierte Differenzierung auch überschirmter Wasserflächen gestatten.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_4_11_DwarfShrubs|2_4_11_DwarfShrubs|Zwergstrauch|verholzt|Flächige Bestände von v.a. Alpenrose und anderen Zwergsträuchern (Schwarzbeere, Preiselbeere, Rauschbeere). Zwergsträucher sind zwischen 10 cm und 40 cm hoch, wintergrün und meist als Sukzessionsstadien nach der Aufgabe von Almweide zu finden. Sie können mit Almweideflächen in enger Verzahnung auftreten.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_1_BuiltUp|1_1_BuiltUp|befestigte Fläche|nicht vegetationsbedeckt|Befestigte Flächen sind charakterisiert durch eine dauerhafte befestigte Abdeckung des Erdbodens|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_4_9_Trees|2_4_9_Trees|bestockte Fläche|verholzt|Mit bestockter Fläche werden innerhalb von LISA sämtliche mit verholzten Pflanzen (Bäumen oder Gebüschen) bestockte Flächen definiert. Die Höhe von bestockten Flächen ist >5 m (Ausnahme Jungwuchs und Dickungen - können auch kleiner als 5m sein, und werden daher in der Landbedeckung trotzdem zu Klasse 'bestockte Fläche' gezählt!).|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_2_NonBuiltUp|1_2_NonBuiltUp|nicht befestigte Fläche|nicht vegetationsbedeckt|Flächen, die durch keine anthropogen erzeugte dauerhaft befestigte Abdeckungs des Erdbodens charakterisiert sind|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_Abiotic|1_Abiotic|nicht vegetationsbedeckt||Flächen, die keine vegetationsbedeckung aufweisen (abiotisch)|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_5_Herbaceous|2_5_Herbaceous|nicht verholzt|vegetationsbedeckt|Flächen, die von nicht verholzter Vegetation bedeckt sind|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_2_3_PermanentBareSoil|1_2_3_PermanentBareSoil|offener Boden (dauerhaft)|nicht befestigte Fläche|Nicht vegetationsbedeckter, offener Boden.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/1_1_2_OtherConstructedArea|1_1_2_OtherConstructedArea|sonstige befestigte Fläche|befestigte Fläche|Künstlich angelegte, ganz oder teilweise versiegelte Flächen, insbesondere asphaltierte, betonierte, bekieste, geschotterte, gemergelte sowie mit Steinen oder Platten belegte Böden (© Schweizer Arealstatistik).|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_Biotic|2_Biotic|vegetationsbedeckt||Flächen mit einer Vegetationsbedeckung (biotisch)|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
https://registry.inspire.gv.at/codelist/LISALandCoverClassValue/2_4_Woody|2_4_Woody|verholzt|vegetationsbedeckt|Flächen die durch verholzte Pflanzen bedeckt sind.|INSPIRE governance level: national-technical|http://inspire.ec.europa.eu/applicationschema/lcn|http://inspire.ec.europa.eu/theme/lc|http://inspire.ec.europa.eu/registry/status/valid
